,generated question,gold question
5354,What type of streets does the city want to add anti-flow cycle routes?,What streets are contraflows to be implemented on in Newcastle?
5355,Who is connecting the local networks to?,What would the local council of Newcastle like to link their local bike networks to?
5356,Who runs a ferry service from Newcastle International Ferry Terminal?,Who runs a service out of Newcastle's International Ferry Terminal?
5357,When finally stopped the ferry service from going to Gothenburg?,When did the DFDS ferry service to Sweden case operation?
5358,"What caused the DFDS ferry service to Gothenburg, Sweden, cease?",What did DFDS cite as the reasons it terminated operations?
5359,When was their ferry service to Bergen and Stavanger terminated?,When did DFDS terminate its services to Norway?
5360,Who has included Newcastle as a departure port on its Norwegian and Fjords cruise?,What cruise line has included Newcastle as a departure port since 2007?
5361,How many LEA-funded schools are there?,How many LEA-funded 11 to 18 schools are there in Newcastle?
5362,How many independent school students are from Newcastle?,How many of the schools in Newcastle are independent? 
5363,Who is the largest independent school in Newcastle?,What is the largest co-ed independent school in Newcastle?
5364,Who is the largest general further education college in the North East?,What is the largest general further education college in the North East?
5365,Who are the school students at St Cuthbert's High School and Sacred Heart?,What religion is St Cuthbert's High School dominated by?
5366,How many universities does Newcastle have?,How many universities does Newcastle have?
5367,Who is the only US university from which the UK has two universities?,Which university has its origins in a school dealing with medicine and surgery?
5368,Who won the award in the city?,What did Newcastle University win in 2000?
5369,What happened in 1992 as part of the UK-wide process in which polytechnics became new universities?,What happened in 1992 in a UK-wide process?
5370,Who was named the best new university in the UK in 2005?,What university won the award for Most IT enabled organisation?
5371,How many cathedrals does the city have?,How many cathedrals does Newcastle have?
5372,When was the Anglican St. Nicholas built?,What year was St. Nicholas' lantern tower made?
5373,Who is the only denomination listed in New Haven?,Which cathedral is located in Fenham?
5374,Who is the only prominent church in the city centre?,Which church's saint is nicknamed The Martyr?
5375,What type of churches did the cathedrals begin their lives?,What did all three cathedrals in Newcastle begin their existence as?
5376,Who is the oldest church in Newcastle?,Which parish church in Newcastle is typically agreed to be the oldest one in town?
5377,When was the last addition to the parish church of st andrew?,What year was the latest addition to the Church of St. Andrew?
5378,What was the last addition to the parish church?,What was added to the the church of St. Andrew in 1726?
5379,What is the last of the churchyard to retain its original character?,What surrounds the church of St. Andrew?
5380,Who finally breached the Town Wall?,What received a battering during the Siege of Newcastle?
5381,Where was ITV Tyne Tees Located?,Where was ITV Tyne Tees based for over 40 years?
5382,What location did the ITV move to?,Where did ITV Tyne Tees move in 2005?
5383,Whose name is the entrance to studio 5 named after?,"What gave its name to the 1980s music television program ""The Tube""?"
5384,Why is the BBC North East and Cumbria building nicknamed the Pink Palace?,Why is the building on Spital Tongues known as the Pink Palace?
5385,Who broadcasts the local radio station from the building named The Pink Palace?,What local radio station is broadcast by the Corporation from the Pink Palace?
5386,Who is the first full-time community radio station in the area?,What is the name of Newcastle's first full-time community radio station?
5387,Who broadcasts at Newcastle University's student's union building during term time?,What radio station do the students of Newcastle's two universities run?
